date,jcd,r,r1,r2,r3,3rt
20260627,22,9,2,3,5,4080
20260627,22,10,3,1,5,8690
20260627,22,11,2,1,5,15210
20260627,22,12,2,5,4,21270
20260627,23,1,1,3,2,790
20260627,23,2,2,1,3,1380
20260627,23,3,3,1,2,5660
20260627,23,4,1,3,2,950
20260627,23,5,1,2,3,1020
20260627,23,6,4,2,3,7590
20260627,23,7,1,2,6,3920
20260627,23,8,1,2,5,6130
20260627,23,9,3,1,4,2680
20260627,23,10,1,2,3,960
20260627,23,11,3,1,4,9630
20260627,23,12,2,1,3,2670
20260627,24,1,3,4,1,19640
20260627,24,2,2,5,4,420
20260627,24,3,1,2,3,2420
20260627,24,4,1,3,6,2320
20260627,24,5,1,2,4,1720
20260627,24,6,1,6,3,1870
20260627,24,7,3,5,6,100810
20260627,24,8,1,3,2,1450
20260627,24,9,1,3,2,1310
20260627,24,10,1,2,3,610
20260627,24,11,1,3,2,1670
20260627,24,12,1,3,4,520
