date,jcd,r,r1,r2,r3,3rt
20260624,09,8,4,1,2,1940
20260624,09,9,2,1,4,1320
20260624,09,10,1,3,4,830
20260624,09,11,1,2,4,910
20260624,09,12,1,3,5,1670
20260624,10,1,1,4,2,990
20260624,10,2,1,3,5,1920
20260624,10,3,1,2,3,900
20260624,10,4,2,6,3,66620
20260624,10,5,1,2,6,3250
20260624,10,6,1,4,2,3930
20260624,10,7,4,5,2,16130
20260624,10,8,1,2,4,2880
20260624,10,9,1,2,6,3080
20260624,10,10,1,5,2,6650
20260624,10,11,3,1,2,6800
20260624,10,12,1,2,4,920
20260624,11,1,5,2,1,6150
20260624,11,2,1,4,6,2520
20260624,11,3,1,6,4,1840
20260624,11,4,1,4,3,790
20260624,11,5,2,4,5,5440
20260624,11,6,1,2,5,540
20260624,11,7,1,3,2,3710
20260624,11,8,1,2,6,2260
20260624,11,9,4,3,2,61640
20260624,11,10,1,2,3,840
20260624,11,11,1,3,5,1060
20260624,11,12,1,3,4,1830
20260624,12,1,1,4,3,2070
20260624,12,2,3,2,1,1750
20260624,12,3,3,5,2,5140
20260624,12,4,3,2,1,1410
20260624,12,5,2,1,6,11780
20260624,12,6,5,3,1,5850
20260624,12,7,4,3,1,8310
20260624,12,8,1,2,3,1030
20260624,12,9,3,1,4,830
20260624,12,10,1,4,5,1290
20260624,12,11,1,2,3,490
20260624,12,12,2,3,5,1500
20260624,14,1,1,4,6,1950
20260624,14,2,1,2,3,690
20260624,14,3,1,3,5,1830
20260624,14,4,3,6,4,5340
20260624,14,5,3,1,2,21050
20260624,14,6,5,3,6,35060
20260624,14,7,3,1,4,3630
20260624,14,8,1,4,6,5750
20260624,14,9,4,5,2,6840
20260624,14,10,4,1,3,5990
20260624,14,11,4,1,2,4190
20260624,14,12,1,4,6,2410
20260624,15,1,2,3,1,2450
20260624,15,2,6,5,1,102980
20260624,15,3,1,2,5,1320
20260624,15,4,1,2,6,1390
20260624,15,5,1,6,4,5220
20260624,15,6,2,1,6,1330
20260624,15,7,1,6,5,1210
20260624,15,8,4,2,5,10280
20260624,15,9,4,1,5,16180
20260624,15,10,1,2,6,1780
20260624,15,11,3,4,2,11170
20260624,15,12,3,5,1,30320
20260624,16,1,1,2,3,380
20260624,16,2,3,2,1,12500
20260624,16,3,3,2,6,6010
20260624,16,4,3,4,6,17180
20260624,16,5,1,3,5,400
20260624,16,6,2,5,1,7540
20260624,16,7,2,3,1,1420
20260624,16,8,1,3,4,7710
20260624,16,9,1,2,6,1010
20260624,16,10,1,5,3,5670
20260624,16,11,4,1,6,9600
20260624,16,12,1,4,3,1230
20260624,19,1,1,4,2,2120
20260624,19,2,1,6,2,5240
20260624,19,3,1,4,5,770
20260624,19,4,1,2,3,810
20260624,19,5,3,1,5,3180
20260624,19,6,1,4,6,760
20260624,19,7,3,1,4,11980
20260624,19,8,1,3,2,370
20260624,19,9,1,4,6,1540
20260624,19,10,1,2,3,690
20260624,19,11,1,3,5,700
20260624,19,12,1,4,5,3110
20260624,22,1,1,2,5,470
20260624,22,2,1,6,5,12060
20260624,22,3,3,4,6,1420
20260624,22,4,3,4,1,8190
20260624,22,5,6,1,2,22980
20260624,22,6,1,3,4,1180
20260624,22,7,3,4,2,7330
20260624,22,8,1,5,2,1070
20260624,22,9,3,4,1,820
20260624,22,10,1,2,6,1100
20260624,22,11,1,2,5,610
20260624,22,12,1,3,5,1410
20260624,23,1,1,3,2,510
20260624,23,2,2,1,3,1040
20260624,23,3,1,6,4,2860
20260624,23,4,1,5,6,4390
20260624,23,5,1,2,4,420
20260624,23,6,3,1,2,2710
20260624,23,7,3,4,6,2920
20260624,23,8,4,2,3,3010
20260624,23,9,4,5,2,2080
20260624,23,10,2,6,3,82030
20260624,23,11,4,1,5,10340
20260624,23,12,1,2,5,5910
