date,jcd,r,r1,r2,r3,3rt
20260711,14,2,1,2,4,2150
20260711,14,3,1,4,3,8540
20260711,14,4,1,4,6,21660
20260711,14,5,1,4,6,1730
20260711,14,6,3,5,4,2520
20260711,14,7,1,5,2,3300
20260711,14,8,3,2,4,2810
20260711,14,9,1,4,6,2460
20260711,14,10,1,5,3,15530
20260711,14,11,1,2,3,380
20260711,14,12,3,6,4,32280
20260711,15,1,1,2,4,1630
20260711,15,2,3,1,6,1940
20260711,15,3,1,3,5,8330
20260711,15,4,4,1,5,4500
20260711,15,5,2,1,4,2830
20260711,15,6,3,1,6,1220
20260711,15,7,5,3,6,5220
20260711,15,8,2,1,3,4270
20260711,15,9,1,4,2,1260
20260711,15,10,1,2,4,400
20260711,15,11,1,2,4,790
20260711,15,12,1,2,5,990
20260711,16,1,1,4,3,11100
20260711,16,2,1,3,2,730
20260711,16,3,3,1,5,2610
20260711,16,4,2,6,1,23290
20260711,16,5,1,2,5,1330
20260711,16,6,2,4,3,5380
20260711,16,7,4,1,5,3900
20260711,16,8,2,1,4,760
20260711,16,9,4,1,5,1550
20260711,16,10,3,2,5,4710
20260711,16,11,1,2,3,1370
20260711,16,12,1,3,6,3160
20260711,19,1,2,4,6,2600
20260711,19,2,1,2,5,680
20260711,19,3,6,1,5,8500
20260711,19,4,1,3,4,590
20260711,19,5,1,3,2,690
20260711,19,6,2,1,3,1110
20260711,19,7,1,6,3,700
20260711,19,8,1,5,4,1070
20260711,19,9,6,5,2,30250
20260711,19,10,1,3,2,1650
20260711,19,11,1,6,2,8340
20260711,19,12,1,2,3,440
20260711,20,1,5,1,4,4530
20260711,20,2,1,4,5,3000
20260711,20,3,1,3,4,340
20260711,20,4,1,4,3,2170
20260711,20,5,1,2,4,350
20260711,20,6,1,2,3,3510
20260711,20,7,6,5,4,640
20260711,20,8,1,5,3,3140
20260711,20,9,2,1,4,2810
20260711,20,10,1,2,5,810
20260711,20,11,1,4,3,4980
20260711,20,12,6,5,2,8010
20260711,22,1,1,2,4,1180
20260711,22,2,2,6,5,1760
20260711,22,3,4,3,5,23940
20260711,22,4,1,5,3,3340
20260711,22,5,5,2,4,23240
20260711,22,6,6,3,2,8100
20260711,22,7,1,4,5,810
20260711,22,8,1,6,2,940
20260711,22,9,1,3,4,590
20260711,22,10,1,3,2,880
20260711,22,11,4,3,5,234130
20260711,22,12,1,3,2,1300
20260711,23,1,1,3,2,550
20260711,23,2,3,1,6,490
20260711,23,3,1,2,3,960
20260711,23,4,1,4,6,3120
20260711,23,5,1,4,5,660
20260711,23,6,2,1,6,14580
20260711,23,7,4,3,1,9200
20260711,23,8,5,1,2,1330
20260711,23,9,2,3,5,14700
20260711,23,10,4,5,2,2970
20260711,23,11,2,1,3,760
20260711,23,12,1,6,5,18960
