date,jcd,r,r1,r2,r3,3rt
20260724,12,4,3,1,6,4300
20260724,12,5,1,2,3,850
20260724,12,6,3,1,6,1080
20260724,12,7,3,6,4,4360
20260724,12,8,1,3,2,1040
20260724,12,9,1,4,6,950
20260724,12,10,1,3,2,890
20260724,12,11,3,1,6,2150
20260724,12,12,1,6,2,10400
20260724,13,1,1,3,6,710
20260724,13,2,2,6,3,5950
20260724,13,3,4,3,2,9210
20260724,13,4,2,1,4,2030
20260724,13,5,5,3,1,22060
20260724,13,6,1,2,4,530
20260724,13,7,5,1,4,2110
20260724,13,8,1,3,2,720
20260724,13,9,1,3,6,450
20260724,13,10,1,3,2,1120
20260724,13,11,1,2,5,390
20260724,13,12,1,2,5,560
20260724,14,1,1,2,3,1320
20260724,14,2,2,5,3,6480
20260724,14,3,5,1,3,1960
20260724,14,4,1,6,2,2970
20260724,14,5,3,2,5,3290
20260724,14,6,1,2,4,18200
20260724,14,7,2,3,5,4030
20260724,14,8,1,2,3,2990
20260724,14,9,1,2,3,740
20260724,14,10,1,3,5,29390
20260724,14,11,2,3,5,24390
20260724,14,12,1,4,2,4730
20260724,15,1,1,5,2,570
20260724,15,2,2,1,6,1420
20260724,15,3,3,6,5,3300
20260724,15,4,1,4,5,1980
20260724,15,5,1,2,3,1290
20260724,15,6,1,6,5,1410
20260724,15,7,4,5,2,30260
20260724,15,8,1,3,4,1840
20260724,15,9,1,3,5,660
20260724,15,10,1,3,2,580
20260724,15,11,1,2,3,390
20260724,15,12,1,6,5,33630
20260724,17,1,3,6,5,26370
20260724,17,2,3,2,5,4350
20260724,17,3,6,4,1,92140
20260724,17,4,4,5,1,4360
20260724,17,5,1,5,2,5100
20260724,17,6,1,3,4,5670
20260724,17,7,1,3,4,470
20260724,17,8,1,6,3,18180
20260724,17,9,3,6,2,5770
20260724,17,10,4,6,5,22240
20260724,17,11,1,2,4,920
20260724,17,12,3,1,2,6670
20260724,19,1,2,1,3,890
20260724,19,2,2,4,6,5770
20260724,19,3,3,1,5,4070
20260724,19,4,1,2,4,840
20260724,19,5,2,1,3,3690
20260724,19,6,1,4,2,580
20260724,19,7,5,4,1,49690
20260724,19,8,1,3,6,1900
20260724,19,9,5,6,4,38360
20260724,19,10,6,1,3,20700
20260724,19,11,1,3,2,1090
20260724,19,12,4,5,2,18760
20260724,21,1,1,5,2,2490
20260724,21,2,1,4,2,780
20260724,21,3,5,4,3,6260
20260724,21,4,1,2,3,1910
20260724,21,5,1,3,2,690
20260724,21,6,3,2,4,10800
20260724,21,7,1,6,2,3610
20260724,21,8,4,6,5,1190
20260724,21,9,1,2,6,450
20260724,21,10,1,2,5,1620
20260724,21,11,5,2,4,18560
20260724,21,12,1,2,5,1410
20260724,22,1,1,5,4,3490
20260724,22,2,3,6,4,14860
20260724,22,3,1,3,2,1080
20260724,22,4,1,2,4,1250
20260724,22,5,3,4,5,8200
20260724,22,6,1,2,4,620
20260724,22,7,3,1,4,2120
20260724,22,8,1,6,5,5150
20260724,22,9,1,2,6,1200
20260724,22,10,1,2,6,3360
20260724,22,11,1,4,3,1320
20260724,22,12,1,3,4,830
20260724,23,1,1,2,5,650
20260724,23,2,4,3,2,45920
20260724,23,3,1,2,5,10900
20260724,23,4,1,2,3,2410
20260724,23,5,1,4,3,520
20260724,23,6,3,4,6,15430
20260724,23,7,2,1,4,990
20260724,23,8,3,2,6,35750
20260724,23,9,3,1,5,2120
20260724,23,10,1,2,4,2800
20260724,23,11,1,2,4,1270
20260724,23,12,2,1,4,7820
20260724,24,1,1,4,6,1390
20260724,24,2,1,3,6,1660
20260724,24,3,1,5,3,4870
20260724,24,4,1,2,5,440
20260724,24,5,3,1,2,18040
20260724,24,6,1,3,2,1480
20260724,24,7,5,1,2,4700
20260724,24,8,3,1,6,1000
20260724,24,9,1,2,3,470
20260724,24,10,1,4,5,1460
20260724,24,11,3,1,2,5540
20260724,24,12,1,2,4,400
