date,jcd,r,r1,r2,r3,3rt
20260630,11,2,4,6,1,1360
20260630,11,3,1,2,3,490
20260630,11,4,1,2,4,710
20260630,11,5,2,3,5,9210
20260630,11,6,3,2,5,5580
20260630,11,7,2,3,6,1960
20260630,11,8,4,5,3,3100
20260630,11,9,1,6,3,2160
20260630,11,10,1,5,3,1100
20260630,11,11,3,2,4,19520
20260630,11,12,2,3,1,17400
20260630,13,1,4,1,5,10460
20260630,13,2,1,5,2,6800
20260630,13,3,1,2,3,680
20260630,13,4,1,4,3,720
20260630,13,5,5,2,3,9090
20260630,13,6,1,2,3,910
20260630,13,7,1,3,6,3380
20260630,13,8,1,3,4,920
20260630,13,9,5,4,6,21980
20260630,13,10,2,4,5,12040
20260630,13,11,1,2,3,660
20260630,13,12,1,3,6,2770
20260630,16,1,6,5,4,49450
20260630,16,2,1,2,5,1150
20260630,16,3,1,3,2,760
20260630,16,4,1,5,6,2720
20260630,16,5,1,2,3,730
20260630,16,6,5,1,2,6500
20260630,16,7,1,2,6,1670
20260630,16,8,3,2,1,3800
20260630,16,9,1,2,5,880
20260630,16,10,1,3,5,1560
20260630,16,11,6,2,1,77630
20260630,16,12,5,6,3,18350
20260630,17,1,1,2,6,5880
20260630,17,2,2,3,6,4280
20260630,17,3,6,1,4,19480
20260630,17,4,1,5,3,1770
20260630,17,5,1,6,5,1870
20260630,17,6,2,3,5,33860
20260630,17,7,2,5,4,3090
20260630,17,8,1,5,3,4580
20260630,17,9,1,4,2,1140
20260630,17,10,1,4,2,750
20260630,17,11,1,3,2,830
20260630,17,12,1,2,6,2610
20260630,19,1,1,3,2,1260
20260630,19,2,2,6,1,15920
20260630,19,3,1,2,4,1700
20260630,19,4,2,5,1,8790
20260630,19,5,1,2,5,530
20260630,19,6,3,5,4,2820
20260630,19,7,2,3,1,1390
20260630,19,8,4,1,2,8910
20260630,19,9,1,6,3,4390
20260630,19,10,3,1,2,10610
20260630,19,11,1,2,4,540
20260630,19,12,1,4,3,2370
20260630,20,1,3,4,1,2110
20260630,20,2,1,5,2,1700
20260630,20,3,1,3,5,4270
20260630,20,4,5,1,6,3080
20260630,20,5,1,4,2,550
20260630,20,6,2,1,5,1540
20260630,20,7,1,4,6,2310
20260630,20,8,1,2,3,400
20260630,20,9,1,2,3,1570
20260630,20,10,2,1,4,1810
20260630,20,11,2,5,1,41390
20260630,20,12,1,2,3,730
20260630,23,1,1,3,5,1060
20260630,23,2,1,4,2,890
20260630,23,3,4,3,6,6700
20260630,23,4,1,4,2,1430
20260630,23,5,2,3,5,13550
20260630,23,6,1,2,3,1640
20260630,23,7,2,4,5,3540
20260630,23,8,3,1,2,880
20260630,23,9,1,5,3,1300
20260630,23,10,2,1,3,1720
20260630,23,11,5,4,1,29240
20260630,23,12,3,1,2,8250
20260630,24,1,4,1,2,6980
20260630,24,2,5,1,4,5160
20260630,24,3,1,3,4,870
20260630,24,4,1,4,3,2320
20260630,24,5,1,6,3,750
20260630,24,6,1,2,4,5450
20260630,24,7,1,2,5,3460
20260630,24,8,1,2,6,4230
20260630,24,9,1,2,3,530
20260630,24,10,1,2,3,550
20260630,24,11,1,3,2,380
20260630,24,12,1,5,2,1760
