date,jcd,r,r1,r2,r3,3rt
20260725,15,5,1,4,2,930
20260725,15,6,4,6,5,7240
20260725,15,7,1,6,3,560
20260725,15,8,1,2,4,360
20260725,15,9,1,3,2,630
20260725,15,10,1,3,6,3370
20260725,15,11,1,3,2,500
20260725,15,12,3,1,4,8220
20260725,17,1,4,5,1,34130
20260725,17,2,4,6,1,970
20260725,17,3,1,2,3,580
20260725,17,4,1,2,6,16470
20260725,17,5,2,3,1,2400
20260725,17,6,6,2,3,39500
20260725,17,7,1,4,2,1120
20260725,17,8,3,1,5,6150
20260725,17,9,6,3,4,3530
20260725,17,10,2,3,4,1670
20260725,17,11,4,1,2,4860
20260725,17,12,5,4,6,18070
20260725,20,1,1,3,2,2210
20260725,20,2,1,2,6,2510
20260725,20,3,4,5,1,2610
20260725,20,4,3,5,4,2610
20260725,20,5,1,3,5,4160
20260725,20,6,4,2,1,4990
20260725,20,7,1,3,4,950
20260725,20,8,2,1,3,690
20260725,20,9,1,2,3,910
20260725,20,10,1,3,2,700
20260725,20,11,3,1,4,1920
20260725,20,12,1,4,3,1510
20260725,21,1,1,5,2,18410
20260725,21,2,1,4,3,1660
20260725,21,3,1,3,5,570
20260725,21,4,1,3,5,860
20260725,21,5,3,4,5,1590
20260725,21,6,6,3,1,3470
20260725,21,7,3,4,2,15730
20260725,21,8,2,3,1,1780
20260725,21,9,2,1,5,920
20260725,21,10,1,4,5,3080
20260725,21,11,1,2,4,1480
20260725,21,12,2,1,5,5880
20260725,23,1,2,3,1,14430
20260725,23,2,1,2,4,490
20260725,23,3,1,5,3,460
20260725,23,4,1,2,6,1200
20260725,23,5,4,1,6,14020
20260725,23,6,4,1,5,2410
20260725,23,7,4,2,3,16220
20260725,23,8,2,3,5,4750
20260725,23,9,1,6,4,1080
20260725,23,10,3,1,5,2340
20260725,23,11,1,2,3,320
20260725,23,12,5,2,6,168620
20260725,24,1,3,6,4,13140
20260725,24,2,4,1,5,3280
20260725,24,3,1,4,3,2480
20260725,24,4,1,3,2,3410
20260725,24,5,1,5,6,4270
20260725,24,6,6,1,4,74040
20260725,24,7,1,6,4,1910
20260725,24,8,1,4,2,650
20260725,24,9,1,2,3,840
20260725,24,10,1,3,5,3700
20260725,24,11,1,3,6,2280
20260725,24,12,5,4,6,20670
