date,jcd,r,r1,r2,r3,3rt
20260622,15,3,3,6,5,1330
20260622,15,4,2,4,5,12320
20260622,15,5,1,4,2,1890
20260622,15,6,2,1,5,6400
20260622,15,7,2,4,3,5360
20260622,15,8,1,4,5,1190
20260622,15,9,6,1,2,6700
20260622,15,10,1,2,3,1540
20260622,15,11,1,2,4,370
20260622,15,12,1,3,4,1470
20260622,16,1,1,4,2,860
20260622,16,2,3,4,6,7680
20260622,16,3,4,3,1,16140
20260622,16,4,1,2,4,560
20260622,16,5,1,4,5,2250
20260622,16,6,1,5,3,3420
20260622,16,7,2,1,3,1340
20260622,16,8,2,6,1,1480
20260622,16,9,5,1,6,9060
20260622,16,10,2,3,5,4740
20260622,16,11,1,2,3,490
20260622,16,12,1,2,4,780
20260622,17,1,1,2,3,1300
20260622,17,2,1,4,6,1350
20260622,17,3,1,3,5,2630
20260622,17,4,1,3,4,1330
20260622,17,5,1,2,6,760
20260622,17,6,1,2,6,600
20260622,17,7,1,2,4,1030
20260622,17,8,1,2,6,3960
20260622,17,9,1,5,4,2480
20260622,17,10,1,4,5,1590
20260622,17,11,2,5,1,6800
20260622,17,12,1,6,4,11860
20260622,19,1,3,4,2,33170
20260622,19,2,5,6,2,3980
20260622,19,3,2,3,5,1030
20260622,19,4,1,6,2,2270
20260622,19,5,1,3,2,630
20260622,19,6,4,1,3,1910
20260622,19,7,1,3,6,600
20260622,19,8,1,3,4,660
20260622,19,9,3,6,1,2210
20260622,19,10,1,2,4,500
20260622,19,11,1,4,3,4130
20260622,19,12,1,3,4,1200
20260622,22,1,1,2,3,1460
20260622,22,2,4,5,6,34240
20260622,22,3,3,4,5,4250
20260622,22,4,1,4,2,1820
20260622,22,5,3,2,4,1040
20260622,22,6,2,1,4,4580
20260622,22,7,1,2,5,1470
20260622,22,8,4,1,2,8070
20260622,22,9,1,2,4,840
20260622,22,10,4,1,6,3310
20260622,22,11,3,4,1,4940
20260622,22,12,1,2,3,740
20260622,23,1,1,3,6,2490
20260622,23,2,2,1,3,2020
20260622,23,3,4,1,2,32760
20260622,23,4,6,1,2,27410
20260622,23,5,1,3,2,740
20260622,23,6,2,5,3,14040
20260622,23,7,1,3,2,2570
20260622,23,8,4,2,1,2310
20260622,23,9,3,2,6,5870
20260622,23,10,3,1,2,2590
20260622,23,11,1,3,2,600
20260622,23,12,1,2,3,520
20260622,24,1,1,2,3,1020
20260622,24,2,2,4,5,47250
20260622,24,3,4,5,6,9350
20260622,24,4,1,3,2,1060
20260622,24,5,1,2,3,740
20260622,24,6,1,4,5,1590
20260622,24,7,1,3,6,5720
20260622,24,8,1,4,5,1210
20260622,24,9,1,4,2,2460
20260622,24,10,1,2,3,590
20260622,24,11,1,2,3,660
20260622,24,12,1,4,5,2130
