date,jcd,r,r1,r2,r3,3rt
20260625,08,1,1,2,5,2530
20260625,08,2,2,6,4,2010
20260625,08,3,1,4,2,3340
20260625,08,4,2,4,1,12720
20260625,08,5,1,2,5,900
20260625,08,6,5,1,3,2110
20260625,08,7,6,1,5,30280
20260625,08,8,1,2,5,7700
20260625,08,9,2,1,6,4070
20260625,08,10,3,4,1,6250
20260625,08,11,1,2,3,530
20260625,08,12,2,1,3,1770
20260625,09,1,1,2,4,450
20260625,09,2,1,3,6,2330
20260625,09,3,2,6,1,1870
20260625,09,4,4,6,5,49180
20260625,09,5,2,3,6,41940
20260625,09,6,3,1,6,2560
20260625,09,7,2,1,6,1330
20260625,09,8,2,1,4,1270
20260625,09,9,2,4,6,3020
20260625,09,10,2,1,6,1660
20260625,09,11,3,5,2,200280
20260625,09,12,1,2,5,900
20260625,12,1,3,1,2,1250
20260625,12,2,4,6,5,77830
20260625,12,3,5,3,6,1210
20260625,12,4,1,3,4,2090
20260625,12,5,1,3,6,1190
20260625,12,6,4,5,2,10770
20260625,12,7,2,1,4,700
20260625,12,8,1,3,5,5700
20260625,12,9,4,1,2,4140
20260625,12,10,1,6,4,5760
20260625,12,11,1,5,6,3260
20260625,12,12,1,3,5,850
20260625,13,1,3,4,1,1660
20260625,13,2,2,4,1,1390
20260625,13,3,5,1,3,2440
20260625,13,4,2,4,3,8670
20260625,13,5,2,1,4,3940
20260625,13,6,1,5,4,1380
20260625,13,7,1,2,5,450
20260625,13,8,3,1,6,2870
20260625,13,9,1,3,4,660
20260625,13,10,2,1,6,2260
20260625,13,11,1,2,3,520
20260625,13,12,1,5,3,2280
20260625,14,1,1,4,5,1460
20260625,14,2,5,1,3,7970
20260625,14,3,1,2,4,1330
20260625,14,4,1,2,6,1260
20260625,14,5,2,1,4,8430
20260625,14,6,5,1,2,8890
20260625,14,7,3,4,5,5910
20260625,14,8,5,1,4,4600
20260625,14,9,1,3,2,1360
20260625,14,10,1,3,5,1880
20260625,14,11,1,4,3,3500
20260625,14,12,1,5,2,2950
20260625,15,1,4,2,6,18260
20260625,15,2,1,4,6,440
20260625,15,3,3,1,2,1870
20260625,15,4,3,1,5,14360
20260625,15,5,1,6,5,4060
20260625,15,6,4,6,2,7030
20260625,15,7,1,6,5,2830
20260625,15,8,1,6,4,1270
20260625,15,9,1,2,5,3220
20260625,15,10,5,2,1,10410
20260625,15,11,3,1,2,3970
20260625,15,12,1,4,5,1850
20260625,16,1,1,2,4,1550
20260625,16,2,1,3,2,760
20260625,16,3,1,2,3,1120
20260625,16,4,1,4,5,2700
20260625,16,5,2,6,5,23580
20260625,16,6,1,5,4,10990
20260625,16,7,4,1,2,1530
20260625,16,8,1,5,3,2550
20260625,16,9,2,1,4,16360
20260625,16,10,1,2,3,430
20260625,16,11,4,5,1,31560
20260625,16,12,1,2,3,510
20260625,18,1,1,3,2,1100
20260625,18,2,1,2,3,1690
20260625,18,3,1,2,3,1370
20260625,18,4,1,2,4,520
20260625,18,5,1,2,5,760
20260625,18,6,3,6,1,18450
20260625,18,7,2,1,4,1280
20260625,18,8,2,1,3,1110
20260625,18,9,1,3,4,570
20260625,18,10,1,5,2,3650
20260625,18,11,1,3,4,640
20260625,18,12,1,2,3,720
20260625,21,1,1,2,4,1630
20260625,21,2,1,4,2,960
20260625,21,3,1,4,3,2200
20260625,21,4,1,3,4,720
20260625,21,5,1,3,5,3250
20260625,21,6,4,2,6,10060
20260625,21,7,1,2,5,1310
20260625,21,8,1,2,4,1120
20260625,21,9,1,3,4,1360
20260625,21,10,4,1,2,6980
20260625,21,11,1,5,6,2180
20260625,21,12,1,4,2,1310
20260625,22,1,3,1,2,9720
20260625,22,2,1,4,5,860
20260625,22,3,1,2,3,900
20260625,22,4,1,2,5,510
20260625,22,5,1,4,3,4620
20260625,22,6,2,3,1,5140
20260625,22,7,2,1,4,1020
20260625,22,8,1,2,4,690
20260625,22,9,1,4,5,3360
20260625,22,10,1,2,5,440
20260625,22,11,1,3,2,950
20260625,22,12,1,3,2,760
20260625,23,1,1,3,2,960
20260625,23,2,2,1,3,2690
20260625,23,3,1,2,5,2350
20260625,23,4,3,2,6,1180
20260625,23,5,5,1,6,102140
20260625,23,6,1,2,3,1710
20260625,23,7,1,5,4,12950
20260625,23,8,1,3,5,1380
20260625,23,9,4,1,6,1250
20260625,23,10,1,3,4,2720
20260625,23,11,1,3,2,1640
20260625,23,12,4,1,2,2420
