date,jcd,r,r1,r2,r3,3rt
20260626,13,11,1,4,3,1480
20260626,13,12,1,2,5,970
20260626,14,1,1,2,3,1550
20260626,14,2,5,6,2,21190
20260626,14,3,1,2,5,4700
20260626,14,4,1,6,4,11130
20260626,14,5,1,2,4,1110
20260626,14,6,1,5,3,2640
20260626,14,7,5,1,3,18110
20260626,14,8,1,2,6,1130
20260626,14,9,3,6,4,6580
20260626,14,10,1,2,6,4630
20260626,14,11,1,4,2,5320
20260626,14,12,1,3,2,1070
20260626,16,1,1,3,6,1000
20260626,16,2,4,3,5,23450
20260626,16,3,1,2,3,700
20260626,16,4,3,1,4,8640
20260626,16,5,1,3,2,1070
20260626,16,6,1,2,4,850
20260626,16,7,2,1,6,5010
20260626,16,8,4,6,5,8600
20260626,16,9,1,6,2,8880
20260626,16,10,4,1,2,5240
20260626,16,11,1,2,6,1460
20260626,16,12,1,4,2,1830
20260626,17,1,3,1,6,1060
20260626,17,2,4,1,6,3760
20260626,17,3,3,1,2,5200
20260626,17,4,2,1,4,1280
20260626,17,5,4,5,6,1610
20260626,17,6,1,2,3,1880
20260626,17,7,1,5,3,15530
20260626,17,8,1,3,2,1910
20260626,17,9,1,2,6,3470
20260626,17,10,1,2,3,620
20260626,17,11,1,2,4,1480
20260626,17,12,1,4,6,1350
20260626,18,1,1,3,4,1890
20260626,18,2,1,2,3,650
20260626,18,3,1,2,6,3140
20260626,18,4,2,1,6,1700
20260626,18,5,1,2,3,1190
20260626,18,6,4,1,5,18190
20260626,18,7,3,1,2,2560
20260626,18,8,4,1,5,2250
20260626,18,9,1,4,6,3020
20260626,18,10,1,2,5,1160
20260626,18,11,1,3,5,1390
20260626,18,12,1,2,4,540
20260626,21,1,5,1,6,3750
20260626,21,2,5,1,2,26090
20260626,21,3,1,3,2,1160
20260626,21,4,1,6,3,1440
20260626,21,5,1,3,6,340
20260626,21,6,1,4,2,1090
20260626,21,7,1,3,5,3250
20260626,21,8,1,6,2,1520
20260626,21,9,1,5,3,1220
20260626,21,10,3,2,1,13230
20260626,21,11,5,4,2,13420
20260626,21,12,1,5,3,1160
20260626,22,1,1,2,3,950
20260626,22,2,1,3,6,720
20260626,22,3,3,1,5,2000
20260626,22,4,4,2,1,4480
20260626,22,5,2,4,1,7480
20260626,22,6,1,3,5,980
20260626,22,7,1,4,6,670
20260626,22,8,1,2,6,1330
20260626,22,9,1,2,5,1310
20260626,22,10,1,6,4,34100
20260626,22,11,5,4,1,35580
20260626,22,12,1,4,5,3490
20260626,23,1,1,5,2,1440
20260626,23,2,5,1,3,65680
20260626,23,3,1,3,5,800
20260626,23,4,4,1,6,3350
20260626,23,5,1,2,3,1940
20260626,23,6,6,2,1,3350
20260626,23,7,3,4,2,27340
20260626,23,8,1,2,5,3220
20260626,23,9,1,2,6,1020
20260626,23,10,1,4,2,740
20260626,23,11,1,4,3,1630
20260626,23,12,1,5,6,7990
20260626,24,1,1,6,3,2300
20260626,24,2,2,1,3,2370
20260626,24,3,2,5,3,13990
20260626,24,4,4,2,3,2510
20260626,24,5,1,2,4,710
20260626,24,6,1,2,6,10420
20260626,24,7,1,3,4,850
20260626,24,8,1,2,3,1270
20260626,24,9,1,5,3,7000
20260626,24,10,2,5,4,61270
20260626,24,11,1,5,3,1580
20260626,24,12,1,3,5,1090
