date,jcd,r,登番1,勝率1,登番2,勝率2,登番3,勝率3,登番4,勝率4,登番5,勝率5,登番6,勝率6
20260629,05,2,4431,4.73,4578,5.85,4654,6.34,3503,3.9,5036,5.39,5427,2.63
20260629,05,3,3931,6.02,3968,5.43,4785,4.77,5130,4.8,4218,6.58,3319,5.38
20260629,05,4,3294,4.19,5175,5.16,3889,3.82,5371,1.75,5252,5.86,4570,6.6
20260629,05,5,4229,3.7,4496,6.74,5077,4.34,4575,6.26,3647,3.23,2878,5.36
20260629,05,6,3699,3.85,4134,5.55,3915,5.53,4675,6.07,3590,6.7,5020,4.58
20260629,05,7,4442,5.92,5130,4.8,4369,5.86,5220,6.22,4381,5.27,3503,3.9
20260629,05,8,5252,5.86,4218,6.58,5137,5.39,5427,2.63,3796,4.95,5087,6.85
20260629,05,9,4233,6.06,4570,6.6,5127,4.81,4623,4.84,3392,4.26,4654,6.34
20260629,05,10,4575,6.26,4432,5.4,3968,5.43,5175,5.16,4435,5.34,3915,5.53
20260629,05,11,5220,6.22,4431,4.73,3319,5.38,3889,3.82,4134,5.55,4496,6.74
20260629,05,12,4578,5.85,5087,6.85,3590,6.7,3931,6.02,3800,5.78,4369,5.86
20260629,08,1,4819,5.42,5340,3.98,5291,3.88,3175,4.63,4419,5.81,5380,1.2
20260629,08,2,4487,4.85,3224,3.81,3965,6.37,3680,4.38,3873,3.51,5322,2.62
20260629,08,3,4752,4.13,4261,6.29,5345,3.13,5022,4.47,5216,6.18,5436,1.26
20260629,08,4,4731,5.18,5172,4.62,5055,5.88,3701,4.01,4102,6.43,4876,4.5
20260629,08,5,4546,6.53,5294,3.93,3869,3.96,5026,6.13,5377,3.96,4215,5.59
20260629,08,6,4156,5.23,4034,3.63,4693,4.13,4732,6.47,3959,7.08,4837,4.42
20260629,08,7,3156,4.65,5229,5.24,4752,4.13,4487,4.85,5380,1.2,4391,6.5
20260629,08,8,3175,4.63,3873,3.51,5303,5.62,5172,4.62,4498,5.28,3908,6.28
20260629,08,9,3701,4.01,3965,6.37,5216,6.18,5291,3.88,4122,5.34,5294,3.93
20260629,08,10,4163,5.28,4731,5.18,5026,6.13,5345,3.13,4819,5.42,4693,4.13
20260629,08,11,4732,6.47,4876,4.5,5022,4.47,4215,5.59,4405,4.3,5229,5.24
20260629,08,12,3959,7.08,4102,6.43,3908,6.28,4391,6.5,4546,6.53,4261,6.29
20260629,09,1,4488,6.98,5302,3.98,4374,4.55,5290,3.37,5419,2.02,4213,4.12
20260629,09,2,3277,4.34,3566,4.97,4281,5.13,3477,3.97,4705,3.54,4270,4.68
20260629,09,3,3998,4.6,3866,4.9,4201,4.22,4406,4.07,4367,4.11,5011,3.76
20260629,09,4,3957,5.09,4169,3.73,3933,5.7,4635,5.43,3441,4.65,5466,1.76
20260629,09,5,3679,6.46,5240,5.23,5290,3.37,4106,3.82,5433,1.77,5313,4.6
20260629,09,6,4292,6.37,3161,4.96,3202,4.37,4374,4.55,3277,4.34,5419,2.02
20260629,09,7,4272,4.92,3477,3.97,4406,4.07,4281,5.13,3075,4.37,4140,6.14
20260629,09,8,4367,4.11,5011,3.76,4705,3.54,4169,3.73,5302,3.98,4351,7.21
20260629,09,9,4201,4.22,4106,3.82,3441,4.65,3566,4.97,3998,4.6,5433,1.77
20260629,09,10,4270,4.68,4488,6.98,4635,5.43,3957,5.09,3161,4.96,5240,5.23
20260629,09,11,3075,4.37,4292,6.37,3679,6.46,3933,5.7,4272,4.92,3866,4.9
20260629,09,12,4604,7.27,3557,6.57,4063,6.31,4808,5.65,3872,6.15,4549,6.01
20260629,10,1,4583,5.07,4248,4.35,5057,5.62,4186,3.57,4449,3.69,5463,1.07
20260629,10,2,4703,6.75,4448,7.17,3569,4.25,5165,4.05,3814,4.97,5100,4.48
20260629,10,3,5043,6.95,5274,5.54,3562,5.94,4234,4.96,3579,5.19,5447,1.07
20260629,10,4,5051,6.74,5231,5.63,4177,4.86,4458,5.18,4319,5.73,5459,1.0
20260629,10,5,4710,5.71,4969,4.6,5050,5.7,4248,4.35,3939,5.17,4738,5.85
20260629,10,6,4195,5.23,4601,6.76,5333,3.92,4339,3.75,4798,6.49,5463,1.07
20260629,10,7,3893,5.21,4186,3.57,5274,5.54,4536,6.05,4366,6.9,4325,4.32
20260629,10,8,4565,3.76,4449,3.69,5231,5.63,5199,5.06,4448,7.17,5447,1.07
20260629,10,9,4429,3.44,4234,4.96,4710,5.71,4319,5.73,4469,5.88,3955,4.96
20260629,10,10,5165,4.05,4798,6.49,4738,5.85,5263,4.45,4583,5.07,4177,4.86
20260629,10,11,4536,6.05,3939,5.17,3814,4.97,5043,6.95,4458,5.18,4601,6.76
20260629,10,12,4366,6.9,5199,5.06,5051,6.74,5050,5.7,3562,5.94,3569,4.25
20260629,11,1,4253,4.14,3313,4.34,3564,4.44,3305,3.93,3653,4.59,5031,4.59
20260629,11,2,4864,4.0,5157,4.11,5143,4.04,4352,6.45,5006,3.39,4089,6.07
20260629,11,3,4618,4.99,4330,6.05,5185,5.22,3507,4.29,4277,4.97,3654,6.67
20260629,11,4,4580,5.47,4522,5.87,3548,5.38,5190,4.44,4204,4.76,5396,1.84
20260629,11,5,4379,6.08,4551,5.93,4182,4.92,4340,5.11,4672,4.21,5018,6.63
20260629,11,6,3664,4.75,3582,5.71,5183,4.91,5126,6.65,3313,4.34,5131,4.03
20260629,11,7,3686,6.09,4103,3.47,5031,4.59,3554,6.33,5157,4.11,5185,5.22
20260629,11,8,4277,4.97,5256,6.48,3333,6.14,3564,4.44,5369,3.39,5465,1.0
20260629,11,9,4039,5.24,4672,4.21,5190,4.44,3988,5.91,4253,4.14,4460,5.82
20260629,11,10,3548,5.38,3653,4.59,5018,6.63,4330,6.05,5143,4.04,5183,4.91
20260629,11,11,5126,6.65,4089,6.07,4204,4.76,3686,6.09,4618,4.99,4551,5.93
20260629,11,12,3554,6.33,4352,6.45,3654,6.67,4522,5.87,4379,6.08,5256,6.48
20260629,12,1,4534,4.29,5326,5.36,3474,4.35,5365,2.24,5334,2.77,5437,1.44
20260629,12,2,5052,4.98,5265,3.5,5148,5.58,5189,5.46,4878,4.51,5439,1.51
20260629,12,3,4940,2.78,4773,6.01,5144,5.15,5250,4.27,4927,5.6,5435,1.36
20260629,12,4,4924,4.76,5173,5.13,4243,5.33,3289,3.29,4938,6.72,5444,1.39
20260629,12,5,3334,5.25,4534,4.29,5326,5.36,4853,4.06,5320,2.95,5281,5.67
20260629,12,6,5069,4.61,5052,4.98,5129,5.69,5241,5.16,5088,6.95,5367,1.93
20260629,12,7,4878,4.51,4123,6.75,5334,2.77,4874,5.03,5148,5.58,5406,1.46
20260629,12,8,4964,5.61,5144,5.15,4372,5.97,3474,4.35,5265,3.5,4014,5.36
20260629,12,9,5189,5.46,5320,2.95,5173,5.13,3334,5.25,5365,2.24,4456,6.6
20260629,12,10,4853,4.06,5088,6.95,4927,5.6,4940,2.78,4924,4.76,4243,5.33
20260629,12,11,5281,5.67,5129,5.69,3289,3.29,4773,6.01,4123,6.75,5069,4.61
20260629,12,12,4050,6.84,4994,6.27,5151,4.47,4347,5.94,3618,6.18,4611,6.19
20260629,13,1,4725,5.06,5000,4.78,3995,6.39,4346,4.32,4332,4.51,3906,4.13
20260629,13,2,4365,5.78,3950,4.13,5032,5.36,3804,4.99,3377,4.36,5393,1.48
20260629,13,3,3226,4.35,3543,5.13,4076,5.16,4260,4.97,3523,4.45,4535,6.43
20260629,13,4,4555,5.25,3567,3.14,3606,5.8,3641,6.22,4561,6.16,4949,5.76
20260629,13,5,4593,5.96,4120,5.81,4145,3.8,4649,5.25,4096,6.29,3661,5.23
20260629,13,6,4679,5.72,4779,5.22,4332,4.51,4817,6.4,5261,4.43,5400,1.79
20260629,13,7,4513,5.7,3523,4.45,3072,4.19,5336,3.24,5214,4.83,4928,6.46
20260629,13,8,4633,5.44,3804,4.99,3976,3.55,5000,4.78,4076,5.16,5460,1.65
20260629,13,9,4561,6.16,4346,4.32,3377,4.36,4158,4.89,3543,5.13,4120,5.81
20260629,13,10,4535,6.43,3641,6.22,4649,5.25,4593,5.96,3995,6.39,4679,5.72
20260629,13,11,4928,6.46,4096,6.29,4260,4.97,4779,5.22,5032,5.36,4555,5.25
20260629,13,12,4949,5.76,4633,5.44,4817,6.4,4365,5.78,4513,5.7,3226,4.35
20260629,17,1,4040,5.83,3605,4.14,4244,3.41,4343,5.08,3635,4.16,4143,4.0
20260629,17,2,5152,3.69,4359,5.56,3853,6.16,4771,7.13,5462,1.5,3642,4.12
20260629,17,3,4861,5.42,4224,5.25,4390,4.46,4816,5.27,3286,3.91,4529,5.8
20260629,17,4,4511,4.75,5085,5.41,3372,2.74,3932,4.64,3977,4.43,5442,1.37
20260629,17,5,3984,6.44,5065,5.05,3948,3.88,4790,6.36,4360,5.84,4821,4.95
20260629,17,6,4290,7.03,3635,4.16,3974,4.28,5152,3.69,5081,6.32,5412,1.55
20260629,17,7,4119,5.82,3642,4.12,4143,4.0,4861,5.42,4685,7.53,5452,1.06
20260629,17,8,3652,3.73,3853,6.16,3286,3.91,4447,4.97,5442,1.37,4343,5.08
20260629,17,9,4244,3.41,5029,7.03,4511,4.75,5065,5.05,4305,7.03,4390,4.46
20260629,17,10,3974,4.28,4816,5.27,3605,4.14,3948,3.88,3932,4.64,5462,1.5
20260629,17,11,4771,7.13,5081,6.32,4040,5.83,5085,5.41,3984,6.44,4224,5.25
20260629,17,12,4447,4.97,3977,4.43,4290,7.03,4529,5.8,4119,5.82,4359,5.56
20260629,18,1,4286,6.08,3773,3.81,3615,4.46,3527,5.09,3581,4.94,5413,1.96
20260629,18,2,4873,5.02,4728,3.99,3614,4.04,3692,4.75,5464,1.31,5352,4.77
20260629,18,3,3300,5.96,4329,4.91,4473,5.38,3432,4.22,3885,5.18,5456,2.05
20260629,18,4,5015,6.97,5073,5.64,4520,6.12,5067,5.13,4733,4.96,5407,2.21
20260629,18,5,3684,5.51,3615,4.46,4408,3.19,4978,4.87,5413,1.96,3805,5.09
20260629,18,6,3470,5.21,5107,4.52,3527,5.09,5352,4.77,4873,5.02,5421,1.49
20260629,18,7,3508,5.69,4098,4.84,3432,4.22,3401,4.4,3773,3.81,5464,1.31
20260629,18,8,4473,5.38,3583,3.24,4728,3.99,5073,5.64,5456,2.05,4520,6.12
20260629,18,9,3805,5.09,4408,3.19,5067,5.13,4329,4.91,5337,4.49,4286,6.08
20260629,18,10,3885,5.18,4733,4.96,4978,4.87,5015,6.97,3508,5.69,3684,5.51
20260629,18,11,3581,4.94,3614,4.04,3692,4.75,3470,5.21,3300,5.96,4098,4.84
20260629,18,12,4505,6.32,4776,6.73,5181,5.3,4055,6.33,4979,4.93,4108,6.5
20260629,20,1,3212,4.84,4219,4.07,5169,3.83,3943,2.21,3660,3.07,4525,4.38
20260629,20,2,5074,4.37,5195,5.5,3282,4.72,4879,4.68,5392,1.61,3854,6.81
20260629,20,3,4246,4.49,4414,4.45,5350,4.73,5209,3.49,4579,5.96,4588,5.43
20260629,20,4,4232,5.92,4220,4.76,5398,3.89,4791,5.38,3546,4.54,4451,6.31
20260629,20,5,4437,5.98,5205,6.0,4439,4.19,4231,5.44,5109,5.17,5448,1.21
20260629,20,6,4226,4.63,3943,2.21,4684,5.23,5382,2.62,4239,6.3,4430,5.94
20260629,20,7,4769,6.69,4564,4.64,3212,4.84,3455,5.16,4879,4.68,4236,6.94
20260629,20,8,4069,5.96,4579,5.96,5275,6.61,5169,3.83,3784,4.82,5392,1.61
20260629,20,9,5135,4.13,5170,4.88,4451,6.31,5136,6.43,4246,4.49,5375,2.64
20260629,20,10,4791,5.38,4349,4.47,5205,6.0,4525,4.38,5195,5.5,4414,4.45
20260629,20,11,4684,5.23,5109,5.17,3660,3.07,3854,6.81,4220,4.76,5209,3.49
20260629,20,12,4239,6.3,3546,4.54,4231,5.44,4588,5.43,5074,4.37,4564,4.64
20260629,21,1,3703,6.1,5270,4.64,5124,4.4,4410,4.92,3868,4.75,5138,3.54
20260629,21,2,4526,6.22,4676,5.4,4110,4.09,3612,6.82,4422,4.36,4951,5.28
20260629,21,3,3663,5.5,3953,3.41,3576,6.74,4491,4.43,4402,5.99,5083,5.08
20260629,21,4,4398,6.61,4274,4.38,4489,5.32,4515,6.12,4603,5.25,5409,2.02
20260629,21,5,4207,6.06,4410,4.92,5219,5.18,4086,6.2,4068,4.61,3930,5.14
20260629,21,6,3868,4.75,3761,5.41,3703,6.1,4315,5.05,3696,5.06,4314,5.49
20260629,21,7,3953,3.41,4491,4.43,4766,4.43,4422,4.36,5124,4.4,5247,4.81
20260629,21,8,5138,3.54,4951,5.28,4515,6.12,4111,5.71,5083,5.08,3576,6.74
20260629,21,9,4402,5.99,4068,4.61,4086,6.2,4110,4.09,5270,4.64,3459,3.48
20260629,21,10,4314,5.49,4398,6.61,3930,5.14,4526,6.22,3761,5.41,4489,5.32
20260629,21,11,3612,6.82,3663,5.5,4315,5.05,4603,5.25,4207,6.06,5219,5.18
20260629,21,12,4288,7.32,4184,7.07,4545,6.78,4594,5.54,4950,6.82,5005,6.36
20260629,24,1,4164,3.86,5178,4.11,3964,4.43,3535,4.26,5323,4.36,5457,1.12
20260629,24,2,5098,5.43,4269,6.29,3772,4.71,4079,5.97,3558,4.76,3381,5.05
20260629,24,3,4092,4.93,5112,6.86,3807,4.59,4099,5.91,4209,5.46,4154,5.01
20260629,24,4,4027,5.85,3859,4.3,5089,7.04,5312,3.61,4375,5.89,5443,1.36
20260629,24,5,3863,4.65,5266,4.6,4497,7.29,5284,3.37,5457,1.12,4608,5.89
20260629,24,6,4822,5.74,3434,4.43,4193,5.89,3951,5.08,3964,4.43,4724,3.26
20260629,24,7,3898,6.96,4073,6.55,3771,5.18,5112,6.86,4948,5.56,5178,4.11
20260629,24,8,5323,4.36,4099,5.91,4331,6.13,3892,4.86,5098,5.43,3859,4.3
20260629,24,9,5089,7.04,3535,4.26,3857,4.63,4092,4.93,4269,6.29,4411,5.63
20260629,24,10,4064,6.24,4209,5.46,3951,5.08,3558,4.76,3875,4.07,4640,6.17
20260629,24,11,4497,7.29,4375,5.89,3434,4.43,3898,6.96,4079,5.97,3807,4.59
20260629,24,12,4193,5.89,3381,5.05,4948,5.56,4608,5.89,4331,6.13,5443,1.36
