date,jcd,r,登番1,勝率1,登番2,勝率2,登番3,勝率3,登番4,勝率4,登番5,勝率5,登番6,勝率6
20260620,05,3,5341,3.08,4253,4.1,4197,3.76,3863,4.65,4539,6.63,3681,4.63
20260620,05,4,5109,5.16,4295,7.17,3814,5.09,5141,6.77,5074,4.49,4944,4.07
20260620,05,5,3831,4.62,4877,5.89,4731,5.1,3772,4.82,4448,7.2,4186,3.47
20260620,05,6,4558,4.76,3463,4.96,3983,6.66,4933,6.41,4626,4.48,4081,4.63
20260620,05,7,3948,4.11,4298,5.77,4128,5.56,4197,3.76,4124,6.03,5422,1.42
20260620,05,8,5049,5.94,5035,5.64,4253,4.1,4407,5.13,5095,6.38,3814,5.09
20260620,05,9,4295,7.17,4339,3.87,5234,7.07,4186,3.47,5304,2.08,4360,5.69
20260620,05,10,4448,7.2,4401,5.54,5141,6.77,4081,4.63,4790,6.3,3771,5.12
20260620,05,11,4933,6.41,4124,6.03,5074,4.49,3656,5.18,4877,5.89,4925,5.36
20260620,05,12,4762,7.02,4539,6.63,5095,6.38,5432,2.66,5109,5.16,4298,5.77
20260620,06,1,3502,5.89,3860,3.79,4380,4.56,3313,4.48,5254,4.05,4382,5.06
20260620,06,2,4618,5.2,4737,7.55,4247,5.28,3224,3.77,4391,6.43,5454,1.4
20260620,06,3,4484,4.68,4789,5.82,4930,5.85,5344,4.46,5366,1.34,3623,7.55
20260620,06,4,3952,6.65,3987,6.11,5185,5.24,4327,3.92,5106,5.41,4395,5.15
20260620,06,5,4003,5.6,3896,5.49,3385,5.43,4356,5.04,5357,1.64,4361,7.17
20260620,06,6,4023,4.0,4856,7.07,4903,6.67,5060,5.95,4012,5.96,3860,3.79
20260620,06,7,4208,7.1,5182,4.92,5254,4.05,4478,6.54,4484,4.68,4819,5.58
20260620,06,8,3905,6.49,3293,3.4,5366,1.34,4019,6.75,3502,5.89,4247,5.28
20260620,06,9,5106,5.41,3548,5.33,4382,5.06,4737,7.55,4930,5.85,4356,5.04
20260620,06,10,3333,6.18,4012,5.96,4391,6.43,4380,4.56,4789,5.82,3896,5.49
20260620,06,11,4102,6.42,4819,5.58,4395,5.15,4618,5.2,4903,6.67,3385,5.43
20260620,06,12,4019,6.75,3623,7.55,4361,7.17,3952,6.65,4208,7.1,4856,7.07
20260620,07,1,3875,4.11,4431,4.69,5006,3.52,3741,3.56,4665,3.83,3793,4.25
20260620,07,2,4201,4.23,5010,5.28,4893,5.35,4461,4.4,4995,4.71,3542,3.97
20260620,07,3,5070,3.48,3432,4.03,5014,4.85,5057,5.64,4652,4.74,5291,3.86
20260620,07,4,5115,5.17,3277,4.24,4649,5.22,5218,6.64,3845,5.49,5393,1.47
20260620,07,5,5006,3.52,4120,5.77,3577,4.74,4684,5.32,3793,4.25,4635,5.55
20260620,07,6,4781,4.82,5252,5.82,3875,4.11,4201,4.23,4357,6.96,3741,3.56
20260620,07,7,4995,4.71,4665,3.83,4938,6.69,3484,5.75,5291,3.86,5007,4.99
20260620,07,8,5377,3.73,5057,5.64,5218,6.64,5070,3.48,5393,1.47,4461,4.4
20260620,07,9,4684,5.32,3845,5.49,4431,4.69,4649,5.22,4893,5.35,5014,4.85
20260620,07,10,3542,3.97,4357,6.96,4120,5.77,5252,5.82,3432,4.03,3277,4.24
20260620,07,11,4938,6.69,4652,4.74,3484,5.75,5377,3.73,5010,5.28,5115,5.17
20260620,07,12,4471,6.43,4193,5.82,4771,7.07,4079,5.86,4314,5.49,4051,6.69
20260620,09,1,4608,5.89,4229,3.49,4145,3.77,4892,5.17,4766,4.38,4346,4.39
20260620,09,2,4623,4.77,3745,5.34,3906,4.27,4943,3.87,5385,2.57,3812,4.35
20260620,09,3,4894,4.88,5275,6.71,4945,4.21,4654,6.41,4736,6.75,5364,2.5
20260620,09,4,4082,5.75,5349,1.46,3950,4.16,4640,6.13,4174,6.25,5020,4.49
20260620,09,5,4366,6.81,4875,4.94,4390,4.29,4332,4.51,4229,3.49,5402,1.46
20260620,09,6,4379,6.09,4943,3.87,4766,4.38,4248,4.28,5126,6.5,4779,5.21
20260620,09,7,4583,4.94,4951,5.09,3812,4.35,5048,3.97,4236,6.91,5107,4.77
20260620,09,8,4892,5.17,3907,5.27,4369,5.8,5349,1.46,4910,6.72,3652,3.68
20260620,09,9,4710,5.67,4332,4.51,4359,5.8,4623,4.77,5364,2.5,4654,6.41
20260620,09,10,4736,6.75,5126,6.5,4379,6.09,4390,4.29,4875,4.94,4082,5.75
20260620,09,11,4236,6.91,4174,6.25,4640,6.13,5275,6.71,4951,5.09,4608,5.89
20260620,09,12,4910,6.72,4583,4.94,4366,6.81,4369,5.8,4779,5.21,4894,4.88
20260620,11,1,4182,4.92,3212,4.84,3726,5.17,4666,3.82,4175,5.93,5471,1.33
20260620,11,2,3412,6.74,4400,4.13,4004,5.25,4823,6.94,5323,4.3,3869,3.95
20260620,11,3,3319,5.41,5058,6.9,4458,5.25,5229,5.13,5380,1.22,3891,3.57
20260620,11,4,4730,5.15,4257,4.36,4139,4.38,5156,4.4,4155,6.03,3701,4.04
20260620,11,5,4843,4.62,4498,5.4,4643,6.98,3730,5.08,4674,5.17,5471,1.33
20260620,11,6,3708,4.87,4666,3.82,4544,7.58,3809,4.14,4469,5.97,5295,4.81
20260620,11,7,3503,3.74,4495,4.86,3282,4.63,4294,6.23,4138,4.84,3726,5.17
20260620,11,8,4487,4.8,4823,6.94,5139,6.36,4458,5.25,4942,5.35,4563,4.06
20260620,11,9,5229,5.13,3869,3.95,3701,4.04,3212,4.84,4090,4.94,3436,5.84
20260620,11,10,4674,5.17,3891,3.57,3412,6.74,4182,4.92,4139,4.38,4544,7.58
20260620,11,11,4155,6.03,4469,5.97,4175,5.93,4843,4.62,5058,6.9,4495,4.86
20260620,11,12,4294,6.23,4942,5.35,4730,5.15,4004,5.25,3319,5.41,4643,6.98
20260620,13,1,4010,3.96,3977,4.47,4239,6.43,3580,3.86,3474,4.39,3352,4.51
20260620,13,2,3535,4.03,4522,5.81,5153,4.06,5140,4.86,3294,4.36,4297,6.31
20260620,13,3,3878,4.39,3900,6.17,3268,4.43,5434,2.73,5247,4.67,4607,5.77
20260620,13,4,4680,5.78,4787,7.0,4041,4.43,3748,4.41,5123,4.36,3686,6.12
20260620,13,5,3591,3.3,3859,4.43,4769,6.5,3352,4.51,4446,6.77,4393,4.25
20260620,13,6,4215,5.53,3535,4.03,4511,4.85,4798,6.38,3977,4.47,3392,4.38
20260620,13,7,5205,5.88,3878,4.39,4297,6.31,3474,4.39,4496,6.64,5425,1.32
20260620,13,8,4109,5.91,4041,4.43,5092,6.21,4010,3.96,3900,6.17,5140,4.86
20260620,13,9,4239,6.43,4163,5.25,4449,3.69,5153,4.06,3859,4.43,3268,4.43
20260620,13,10,4798,6.38,3580,3.86,3294,4.36,4769,6.5,3748,4.41,5247,4.67
20260620,13,11,4787,7.0,5158,6.84,4601,6.64,4215,5.53,5205,5.88,5434,2.73
20260620,13,12,4446,6.77,4496,6.64,4607,5.77,4109,5.91,4680,5.78,4522,5.81
20260620,15,1,5299,6.05,5237,3.76,5211,4.31,5403,2.03,5271,3.72,5343,3.73
20260620,15,2,5157,4.05,5201,5.48,5288,3.58,5345,3.16,5257,6.31,5431,1.59
20260620,15,3,5147,4.44,5258,4.74,5221,6.61,5339,5.36,5330,6.34,5186,4.44
20260620,15,4,5190,4.44,5207,5.31,5315,2.29,5143,4.06,5028,6.73,5280,7.05
20260620,15,5,5325,5.66,5262,4.4,5308,4.47,5114,5.78,5131,4.12,5191,6.84
20260620,15,6,5359,4.68,5328,3.86,5278,7.28,5237,3.76,5318,3.66,5216,6.25
20260620,15,7,5276,4.55,5224,7.25,5345,3.16,5255,6.87,5343,3.73,5258,4.74
20260620,15,8,5330,6.34,5282,5.48,5068,7.4,5368,5.35,5157,4.05,5403,2.03
20260620,15,9,5298,6.88,5280,7.05,5201,5.48,5134,5.87,5147,4.44,5271,3.72
20260620,15,10,5018,6.58,5150,6.69,5114,5.78,5211,4.31,5190,4.44,5288,3.58
20260620,15,11,5257,6.31,5216,6.25,5255,6.87,5207,5.31,5325,5.66,5339,5.36
20260620,15,12,5224,7.25,5068,7.4,5028,6.73,5191,6.84,5221,6.61,5278,7.28
20260620,17,1,3918,6.59,3797,3.8,3637,4.2,3990,4.87,3647,3.11,3630,3.68
20260620,17,2,3544,3.77,3988,5.75,3663,5.67,3381,5.09,3654,6.76,3825,2.96
20260620,17,3,3434,4.42,3482,5.17,3775,3.9,3740,6.19,3912,5.59,3621,5.75
20260620,17,4,3714,4.85,3353,3.55,3978,5.93,2878,5.22,3911,5.41,3568,4.14
20260620,17,5,3744,6.24,3982,3.82,3563,5.17,4156,5.02,4035,3.94,3516,4.34
20260620,17,6,3647,3.11,3257,6.46,3898,6.97,3796,4.99,3430,4.15,4069,6.04
20260620,17,7,3915,5.42,3459,3.56,3458,4.43,3630,3.68,3664,4.74,3663,5.67
20260620,17,8,3990,4.87,3931,5.91,4072,6.78,3544,3.77,3473,6.09,3775,3.9
20260620,17,9,3442,4.47,3912,5.59,4035,3.94,3988,5.75,3797,3.8,2878,5.22
20260620,17,10,3381,5.09,3568,4.14,3740,6.19,3563,5.17,3637,4.2,3562,5.82
20260620,17,11,3911,5.41,3898,6.97,3825,2.96,3918,6.59,3744,6.24,3482,5.17
20260620,17,12,3654,6.76,3978,5.93,3915,5.42,3257,6.46,3434,4.42,4156,5.02
20260620,18,1,4015,5.98,3761,5.53,4895,5.45,4529,6.06,4006,5.35,4638,4.95
20260620,18,2,4594,5.59,4085,5.18,4982,5.08,3627,5.17,5005,6.47,4398,6.65
20260620,18,3,4535,6.36,4375,5.97,4725,5.12,5032,5.44,4442,5.89,4575,6.29
20260620,18,4,4451,6.27,5096,6.14,4574,5.33,4906,5.21,4821,5.08,3853,6.04
20260620,18,5,3687,5.31,4880,5.12,4131,6.46,4428,6.38,5039,4.41,4064,6.17
20260620,18,6,3627,5.17,4786,6.77,3703,6.12,4006,5.35,4676,5.49,5217,6.67
20260620,18,7,5238,5.66,4442,5.89,4529,6.06,4076,5.27,4269,6.15,5071,4.77
20260620,18,8,5132,7.29,4575,6.29,3930,5.29,4725,5.12,4489,5.3,4703,6.55
20260620,18,9,4428,6.38,5032,5.44,5096,6.14,4982,5.08,4085,5.18,4131,6.46
20260620,18,10,3853,6.04,4535,6.36,4015,5.98,4638,4.95,4786,6.77,4594,5.59
20260620,18,11,4064,6.17,4269,6.15,4398,6.65,3703,6.12,4375,5.97,3687,5.31
20260620,18,12,4703,6.55,4451,6.27,5217,6.67,5238,5.66,4880,5.12,5132,7.29
20260620,20,1,3922,3.75,4632,4.65,4365,5.66,3454,5.58,4562,4.88,3953,3.43
20260620,20,2,4177,4.81,5227,0.0,5219,5.16,4274,4.36,4436,6.31,4074,6.4
20260620,20,3,4110,4.08,4603,5.04,4134,5.54,3804,4.96,4122,5.39,5112,6.9
20260620,20,4,4143,3.87,3717,5.38,4228,6.16,5167,5.53,5188,6.12,4288,7.36
20260620,20,5,4472,6.36,4572,5.3,5130,4.82,5054,6.56,4007,4.26,4965,4.78
20260620,20,6,4302,6.79,4990,3.32,4562,4.88,3892,4.83,3454,5.58,4784,3.58
20260620,20,7,4824,5.98,5200,2.05,4274,4.36,4251,4.5,3773,3.73,5192,4.74
20260620,20,8,4460,5.89,4434,6.25,4567,4.09,4177,4.81,5078,4.71,3974,4.4
20260620,20,9,4228,6.16,4436,6.31,4572,5.3,4122,5.39,4632,4.65,4134,5.54
20260620,20,10,4288,7.36,4302,6.79,4007,4.26,5188,6.12,4472,6.36,5219,5.16
20260620,20,11,4074,6.4,5054,6.56,3717,5.38,5112,6.9,4603,5.04,4143,3.87
20260620,20,12,4434,6.25,3773,3.73,3922,3.75,4460,5.89,4365,5.66,3804,4.96
20260620,21,1,4816,5.24,4705,3.54,5382,2.65,5358,2.11,4785,4.91,5180,3.0
20260620,21,2,4014,5.42,4108,6.67,3527,5.09,5281,5.66,5285,3.75,5392,1.64
20260620,21,3,5129,5.6,5063,4.7,4822,5.64,3998,4.67,4009,5.62,5438,1.5
20260620,21,4,4063,6.4,4861,5.46,3574,6.04,5111,5.84,3784,4.77,3866,4.9
20260620,21,5,3951,5.11,3614,4.07,4374,4.45,5180,3.0,5195,5.29,4276,5.73
20260620,21,6,5326,5.42,4388,5.83,4883,5.96,3885,5.32,4014,5.42,5382,2.65
20260620,21,7,4785,4.91,3566,4.92,3998,4.67,3527,5.09,5392,1.64,5358,2.11
20260620,21,8,5285,3.75,3784,4.77,5063,4.7,3574,6.04,5438,1.5,4705,3.54
20260620,21,9,5111,5.84,4905,4.35,5129,5.6,5245,4.94,4108,6.67,3951,5.11
20260620,21,10,4276,5.73,4816,5.24,4009,5.62,4388,5.83,5281,5.66,4861,5.46
20260620,21,11,5195,5.29,4822,5.64,4063,6.4,4374,4.45,4883,5.96,3566,4.92
20260620,21,12,5015,6.94,3874,6.48,4351,7.16,4266,6.9,4949,5.67,5172,4.53
20260620,24,1,5055,5.94,5104,5.57,4241,5.58,4804,6.67,4409,6.85,5075,6.09
20260620,24,2,4227,6.19,3961,6.63,3959,7.01,4685,7.54,4991,6.58,3777,6.27
20260620,24,3,4600,6.78,4352,6.45,3837,6.27,4553,5.91,4704,6.57,4590,6.3
20260620,24,4,4095,7.08,4441,6.02,5029,6.99,5042,6.25,5142,7.17,4966,5.51
20260620,24,5,4370,6.11,3944,6.14,4415,6.25,3854,6.81,5002,5.84,4028,6.41
20260620,24,6,4908,6.56,4171,6.12,5087,6.95,3942,6.88,4961,6.57,4241,5.58
20260620,24,7,4991,6.58,4477,7.32,4290,6.95,4531,6.24,4989,6.09,4939,6.81
20260620,24,8,4409,6.85,3590,6.59,3777,6.27,3908,6.25,4600,6.78,4659,7.25
20260620,24,9,5142,7.17,5043,7.0,3984,6.48,4828,6.7,4420,5.8,3961,6.63
20260620,24,10,4685,7.54,4645,6.39,3388,6.46,4042,6.4,5055,5.94,5256,6.71
20260620,24,11,3959,7.01,4415,6.25,4704,6.57,4908,6.56,4804,6.67,5042,6.25
20260620,24,12,4352,6.45,4227,6.19,4989,6.09,5029,6.99,5104,5.57,5002,5.84
